category,item,variety,date,price,unit
vegetable,capsicum,red,2018-10-26,0.64,kg
vegetable,capsicum,yelloworange,2018-10-26,0.5,kg
vegetable,carrots,topped_washed,2018-10-26,0.49,kg
vegetable,cauliflower,all,2018-10-26,0.43,head
vegetable,celery,all_washed,2018-10-26,0.82,kg
vegetable,celeriac,celeriac,2018-10-26,0.68,kg
vegetable,coriander,coriander,2018-10-26,1.53,kg
vegetable,cucumbers,cucumbers,2018-10-26,0.75,kg
vegetable,leeks,trimmed,2018-10-26,1.46,kg
vegetable,lettuce,butterhead_indoor,2018-10-26,0.32,head
vegetable,lettuce,cos,2018-10-26,0.47,head
vegetable,lettuce,crisp_iceberg_type,2018-10-26,0.39,head
vegetable,lettuce,little_gem,2018-10-26,0.53,twin
vegetable,rocket,rocket,2018-10-26,4.57,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2018-10-26,4.58,kg
vegetable,onion,bulb_brown,2018-10-26,0.44,kg
vegetable,onion,bulb_red,2018-10-26,0.65,kg
vegetable,onion,saladspring,2018-10-26,0.24,kg
vegetable,swede,swede,2018-10-26,0.25,kg
vegetable,turnip,turnip,2018-10-26,1.19,kg
vegetable,parsnips,all_varieties,2018-10-26,1.31,kg
vegetable,spinach_leaf,loose_bunches,2018-10-26,1.46,kg
vegetable,tomatoes,round,2018-10-26,0.71,kg
vegetable,tomatoes,cherry,2018-10-26,1.26,kg
vegetable,tomatoes,plum,2018-10-26,1.3,kg
vegetable,watercress,pillow_packs,2018-10-26,8,kg
cut_flowers,alstromeria,indoor,2018-10-26,0.25,stem
cut_flowers,lillies,oriental,2018-10-26,0.53,stem
cut_flowers,narcissus,outdoor,2018-10-26,0.1,stem
cut_flowers,tulips,tulips,2018-10-26,0.2,stem
pot_plants,cyclamen,13_cm,2018-10-26,1.5,unit
fruit,apples,bramleys_seedling,2018-10-19,0.67,kg
fruit,apples,coxs_orange_group,2018-10-19,0.68,kg
fruit,apples,egremont_russet,2018-10-19,0.8,kg
fruit,apples,braeburn,2018-10-19,0.68,kg
fruit,apples,gala,2018-10-19,0.71,kg
fruit,apples,other_mid_season,2018-10-19,0.99,kg
fruit,apples,other_late_season,2018-10-19,0.74,kg
fruit,pears,conference,2018-10-19,0.59,kg
fruit,pears,doyenne_du_comice,2018-10-19,0.83,kg
fruit,pears,other,2018-10-19,0.49,kg
fruit,raspberries,raspberries,2018-10-19,6.8,kg
fruit,strawberries,strawberries,2018-10-19,1.61,kg
vegetable,beans,broad,2018-10-19,1.35,kg
vegetable,beans,dwarf_french_or_kidney,2018-10-19,1.89,kg
vegetable,beans,runner_climbing,2018-10-19,1.65,kg
vegetable,beetroot,beetroot,2018-10-19,0.45,kg
vegetable,brussels_sprouts,brussels_sprouts,2018-10-19,1.04,kg
vegetable,pak_choi,pak_choi,2018-10-19,2.16,kg
vegetable,curly_kale,curly_kale,2018-10-19,2.38,kg
vegetable,cabbage,red,2018-10-19,0.49,kg
vegetable,cabbage,savoy,2018-10-19,0.46,head
vegetable,spring_greens,prepacked,2018-10-19,0.71,kg
vegetable,cabbage,summer_autumn_pointed,2018-10-19,0.54,kg
vegetable,cabbage,white,2018-10-19,0.45,kg
vegetable,cabbage,round_green_other,2018-10-19,0.41,head
vegetable,calabrese,calabrese,2018-10-19,1.34,kg
vegetable,capsicum,green,2018-10-19,0.55,kg
vegetable,capsicum,red,2018-10-19,0.64,kg
vegetable,capsicum,elongated,2018-10-19,1.8,kg
vegetable,capsicum,yelloworange,2018-10-19,0.8,kg
vegetable,carrots,topped_washed,2018-10-19,0.5,kg
vegetable,cauliflower,all,2018-10-19,0.44,head
vegetable,celery,all_washed,2018-10-19,0.8,kg
vegetable,celeriac,celeriac,2018-10-19,0.64,kg
vegetable,coriander,coriander,2018-10-19,1.72,kg
vegetable,courgettes,courgettes,2018-10-19,1.21,kg
vegetable,cucumbers,cucumbers,2018-10-19,0.89,kg
vegetable,leeks,trimmed,2018-10-19,1.46,kg
vegetable,lettuce,butterhead_indoor,2018-10-19,0.33,head
vegetable,lettuce,cos,2018-10-19,0.47,head
vegetable,lettuce,crisp_iceberg_type,2018-10-19,0.41,head
vegetable,lettuce,little_gem,2018-10-19,0.53,twin
vegetable,rocket,rocket,2018-10-19,4.72,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2018-10-19,4.59,kg
vegetable,onion,bulb_brown,2018-10-19,0.43,kg
vegetable,onion,bulb_red,2018-10-19,0.67,kg
vegetable,onion,saladspring,2018-10-19,0.25,kg
vegetable,swede,swede,2018-10-19,0.26,kg
vegetable,turnip,turnip,2018-10-19,1.22,kg
vegetable,parsnips,all_varieties,2018-10-19,1.29,kg
vegetable,peas,shelling_all_varieties,2018-10-19,1.48,kg
vegetable,spinach_leaf,loose_bunches,2018-10-19,1.47,kg
vegetable,tomatoes,round,2018-10-19,0.95,kg
vegetable,watercress,pillow_packs,2018-10-19,9.65,kg
cut_flowers,alstromeria,indoor,2018-10-19,0.23,stem
cut_flowers,lillies,oriental,2018-10-19,0.72,stem
pot_plants,cyclamen,13_cm,2018-10-19,1.5,unit
fruit,apples,bramleys_seedling,2018-10-12,0.72,kg
fruit,apples,coxs_orange_group,2018-10-12,0.69,kg
fruit,apples,egremont_russet,2018-10-12,0.93,kg
fruit,apples,gala,2018-10-12,0.74,kg
fruit,apples,other_early_season,2018-10-12,0.44,kg
fruit,apples,other_mid_season,2018-10-12,0.99,kg
fruit,apples,other_late_season,2018-10-12,0.77,kg
fruit,pears,conference,2018-10-12,0.67,kg
fruit,pears,doyenne_du_comice,2018-10-12,0.75,kg
fruit,pears,other,2018-10-12,0.6,kg
fruit,raspberries,raspberries,2018-10-12,10.01,kg
fruit,strawberries,strawberries,2018-10-12,2.53,kg
vegetable,beans,broad,2018-10-12,1.38,kg
vegetable,beans,dwarf_french_or_kidney,2018-10-12,1.92,kg
vegetable,beans,runner_climbing,2018-10-12,1.84,kg
vegetable,beetroot,beetroot,2018-10-12,0.45,kg
vegetable,brussels_sprouts,brussels_sprouts,2018-10-12,1,kg
vegetable,pak_choi,pak_choi,2018-10-12,2.58,kg
vegetable,curly_kale,curly_kale,2018-10-12,2.35,kg
vegetable,cabbage,red,2018-10-12,0.5,kg
vegetable,cabbage,savoy,2018-10-12,0.46,head
vegetable,spring_greens,prepacked,2018-10-12,0.72,kg
vegetable,cabbage,summer_autumn_pointed,2018-10-12,0.54,kg
vegetable,cabbage,white,2018-10-12,0.47,kg
vegetable,cabbage,round_green_other,2018-10-12,0.45,head
vegetable,calabrese,calabrese,2018-10-12,1.34,kg
vegetable,capsicum,red,2018-10-12,0.55,kg
vegetable,capsicum,yelloworange,2018-10-12,0.55,kg
vegetable,carrots,topped_washed,2018-10-12,0.53,kg
vegetable,cauliflower,all,2018-10-12,0.67,head
vegetable,celery,all_washed,2018-10-12,0.79,kg
vegetable,celeriac,celeriac,2018-10-12,0.67,kg
vegetable,coriander,coriander,2018-10-12,1.81,kg
vegetable,courgettes,courgettes,2018-10-12,1.08,kg
vegetable,cucumbers,cucumbers,2018-10-12,0.97,kg
vegetable,leeks,trimmed,2018-10-12,1.45,kg
vegetable,lettuce,butterhead_indoor,2018-10-12,0.34,head
vegetable,lettuce,cos,2018-10-12,0.56,head
vegetable,lettuce,crisp_iceberg_type,2018-10-12,0.5,head
vegetable,lettuce,little_gem,2018-10-12,0.52,twin
vegetable,rocket,rocket,2018-10-12,4.89,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2018-10-12,4.6,kg
vegetable,onion,bulb_brown,2018-10-12,0.45,kg
vegetable,onion,bulb_red,2018-10-12,0.66,kg
vegetable,onion,saladspring,2018-10-12,0.25,kg
vegetable,swede,swede,2018-10-12,0.26,kg
vegetable,turnip,turnip,2018-10-12,1.21,kg
vegetable,parsnips,all_varieties,2018-10-12,1.33,kg
vegetable,peas,shelling_all_varieties,2018-10-12,2.12,kg
vegetable,spinach_leaf,loose_bunches,2018-10-12,1.67,kg
vegetable,sweetcorn,sweetcorn,2018-10-12,0.36,head
vegetable,tomatoes,round,2018-10-12,1.22,kg
vegetable,tomatoes,vine,2018-10-12,2.75,kg
vegetable,tomatoes,cherry,2018-10-12,1.19,kg
vegetable,watercress,pillow_packs,2018-10-12,9.65,kg
cut_flowers,alstromeria,indoor,2018-10-12,0.23,stem
cut_flowers,chrysanthemum,indoor_spray,2018-10-12,0.25,stem
cut_flowers,lillies,oriental,2018-10-12,0.65,stem
pot_plants,cyclamen,13_cm,2018-10-12,1.5,unit
fruit,apples,bramleys_seedling,2018-10-05,0.79,kg
fruit,apples,coxs_orange_group,2018-10-05,0.78,kg
fruit,apples,egremont_russet,2018-10-05,0.94,kg
fruit,apples,gala,2018-10-05,0.87,kg
fruit,apples,other_early_season,2018-10-05,0.52,kg
fruit,apples,other_mid_season,2018-10-05,0.83,kg
fruit,apples,other_late_season,2018-10-05,0.88,kg
fruit,blueberries,blueberries,2018-10-05,11.32,kg
fruit,pears,conference,2018-10-05,0.64,kg
fruit,pears,doyenne_du_comice,2018-10-05,0.74,kg
fruit,raspberries,raspberries,2018-10-05,10.07,kg
fruit,strawberries,strawberries,2018-10-05,3.32,kg
vegetable,beans,broad,2018-10-05,1.53,kg
vegetable,beans,dwarf_french_or_kidney,2018-10-05,1.93,kg
vegetable,beans,runner_climbing,2018-10-05,1.96,kg
vegetable,beetroot,beetroot,2018-10-05,0.45,kg
vegetable,brussels_sprouts,brussels_sprouts,2018-10-05,1.06,kg
vegetable,pak_choi,pak_choi,2018-10-05,2.21,kg
vegetable,curly_kale,curly_kale,2018-10-05,2.48,kg
vegetable,cabbage,red,2018-10-05,0.47,kg
vegetable,cabbage,savoy,2018-10-05,0.46,head
vegetable,spring_greens,prepacked,2018-10-05,0.8,kg
vegetable,cabbage,summer_autumn_pointed,2018-10-05,0.51,kg
vegetable,cabbage,white,2018-10-05,0.45,kg
vegetable,cabbage,round_green_other,2018-10-05,0.45,head
vegetable,calabrese,calabrese,2018-10-05,1.18,kg
vegetable,capsicum,green,2018-10-05,0.8,kg
vegetable,carrots,topped_washed,2018-10-05,0.54,kg
vegetable,cauliflower,all,2018-10-05,0.82,head
vegetable,celery,all_washed,2018-10-05,0.82,kg
vegetable,celeriac,celeriac,2018-10-05,0.73,kg
vegetable,coriander,coriander,2018-10-05,2.14,kg
vegetable,courgettes,courgettes,2018-10-05,1.15,kg
vegetable,cucumbers,cucumbers,2018-10-05,1.04,kg
vegetable,leeks,trimmed,2018-10-05,1.47,kg
vegetable,lettuce,butterhead_indoor,2018-10-05,0.35,head
vegetable,lettuce,cos,2018-10-05,0.56,head
vegetable,lettuce,crisp_iceberg_type,2018-10-05,0.56,head
vegetable,lettuce,little_gem,2018-10-05,0.53,twin
vegetable,rocket,rocket,2018-10-05,4.97,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2018-10-05,4.18,kg
vegetable,onion,bulb_brown,2018-10-05,0.48,kg
vegetable,onion,bulb_red,2018-10-05,0.66,kg
vegetable,onion,saladspring,2018-10-05,0.24,kg
vegetable,swede,swede,2018-10-05,0.25,kg
vegetable,turnip,turnip,2018-10-05,1.3,kg
vegetable,parsnips,all_varieties,2018-10-05,1.31,kg
vegetable,peas,shelling_all_varieties,2018-10-05,2.71,kg
vegetable,rhubarb,outdoor,2018-10-05,1.19,kg
vegetable,spinach_leaf,loose_bunches,2018-10-05,1.46,kg
vegetable,sweetcorn,sweetcorn,2018-10-05,0.33,head
vegetable,tomatoes,round,2018-10-05,1.57,kg
vegetable,tomatoes,cherry,2018-10-05,1.28,kg
vegetable,watercress,pillow_packs,2018-10-05,10.21,kg
cut_flowers,alstromeria,indoor,2018-10-05,0.23,stem
cut_flowers,chrysanthemum,indoor_spray,2018-10-05,0.25,stem
cut_flowers,lillies,oriental,2018-10-05,0.75,stem
pot_plants,cyclamen,13_cm,2018-10-05,1.5,unit
fruit,apples,bramleys_seedling,2018-09-28,0.78,kg
fruit,apples,coxs_orange_group,2018-09-28,0.8,kg
fruit,apples,egremont_russet,2018-09-28,0.83,kg
fruit,apples,gala,2018-09-28,0.78,kg
fruit,apples,other_early_season,2018-09-28,0.82,kg
fruit,apples,other_mid_season,2018-09-28,0.71,kg
fruit,apples,other_late_season,2018-09-28,0.81,kg
fruit,blueberries,blueberries,2018-09-28,8.52,kg
fruit,pears,conference,2018-09-28,0.65,kg
fruit,pears,doyenne_du_comice,2018-09-28,0.55,kg
fruit,pears,other,2018-09-28,0.5,kg
fruit,plums,victoria,2018-09-28,3,kg
fruit,plums,all_other,2018-09-28,1.2,kg
fruit,raspberries,raspberries,2018-09-28,7.47,kg
fruit,strawberries,strawberries,2018-09-28,3.24,kg
vegetable,beans,broad,2018-09-28,1.54,kg
vegetable,beans,dwarf_french_or_kidney,2018-09-28,1.96,kg
vegetable,beans,runner_climbing,2018-09-28,1.73,kg
vegetable,beetroot,beetroot,2018-09-28,0.47,kg
vegetable,brussels_sprouts,brussels_sprouts,2018-09-28,1.08,kg
vegetable,pak_choi,pak_choi,2018-09-28,2.36,kg
vegetable,curly_kale,curly_kale,2018-09-28,2.52,kg
vegetable,cabbage,red,2018-09-28,0.51,kg
vegetable,cabbage,savoy,2018-09-28,0.48,head
vegetable,spring_greens,prepacked,2018-09-28,0.8,kg
vegetable,cabbage,summer_autumn_pointed,2018-09-28,0.52,kg
vegetable,cabbage,white,2018-09-28,0.51,kg
vegetable,cabbage,round_green_other,2018-09-28,0.45,head
vegetable,calabrese,calabrese,2018-09-28,1.14,kg
vegetable,capsicum,green,2018-09-28,0.8,kg
vegetable,capsicum,red,2018-09-28,0.83,kg
vegetable,capsicum,yelloworange,2018-09-28,0.6,kg
vegetable,carrots,topped_washed,2018-09-28,0.54,kg
vegetable,cauliflower,all,2018-09-28,0.85,head
vegetable,celery,all_washed,2018-09-28,0.81,kg
vegetable,celeriac,celeriac,2018-09-28,0.76,kg
vegetable,coriander,coriander,2018-09-28,2.43,kg
vegetable,courgettes,courgettes,2018-09-28,1.26,kg
vegetable,cucumbers,cucumbers,2018-09-28,0.93,kg
vegetable,leeks,trimmed,2018-09-28,1.48,kg
vegetable,lettuce,butterhead_indoor,2018-09-28,0.4,head
vegetable,lettuce,cos,2018-09-28,0.53,head
vegetable,lettuce,crisp_iceberg_type,2018-09-28,0.62,head
vegetable,lettuce,little_gem,2018-09-28,0.53,twin
vegetable,rocket,rocket,2018-09-28,5.07,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2018-09-28,4.69,kg
vegetable,onion,bulb_brown,2018-09-28,0.46,kg
vegetable,onion,bulb_red,2018-09-28,0.57,kg
vegetable,onion,saladspring,2018-09-28,0.25,kg
vegetable,swede,swede,2018-09-28,0.25,kg
vegetable,turnip,turnip,2018-09-28,1.23,kg
vegetable,parsnips,all_varieties,2018-09-28,1.36,kg
vegetable,peas,shelling_all_varieties,2018-09-28,2.12,kg
vegetable,rhubarb,outdoor,2018-09-28,1.29,kg
vegetable,spinach_leaf,loose_bunches,2018-09-28,1.49,kg
vegetable,sweetcorn,sweetcorn,2018-09-28,0.29,head
vegetable,tomatoes,round,2018-09-28,1.62,kg
vegetable,tomatoes,vine,2018-09-28,1.67,kg
vegetable,tomatoes,cherry,2018-09-28,1.47,kg
vegetable,watercress,pillow_packs,2018-09-28,9.16,kg
cut_flowers,alstromeria,indoor,2018-09-28,0.31,stem
cut_flowers,chrysanthemum,indoor_spray,2018-09-28,0.24,stem
cut_flowers,gladioli,all_varieties,2018-09-28,0.15,stem
cut_flowers,lillies,oriental,2018-09-28,0.55,stem
pot_plants,cyclamen,13_cm,2018-09-28,0.8,unit
fruit,apples,bramleys_seedling,2018-09-21,0.79,kg
fruit,apples,coxs_orange_group,2018-09-21,0.84,kg
fruit,apples,egremont_russet,2018-09-21,0.92,kg
fruit,apples,gala,2018-09-21,0.75,kg
fruit,apples,other_early_season,2018-09-21,0.53,kg
fruit,apples,other_mid_season,2018-09-21,0.7,kg
fruit,apples,other_late_season,2018-09-21,0.83,kg
fruit,blueberries,blueberries,2018-09-21,13.2,kg
fruit,pears,conference,2018-09-21,0.7,kg
fruit,plums,victoria,2018-09-21,1.1,kg
fruit,plums,all_other,2018-09-21,1.61,kg
fruit,raspberries,raspberries,2018-09-21,6.84,kg
fruit,strawberries,strawberries,2018-09-21,3.93,kg
vegetable,beans,broad,2018-09-21,1.51,kg
vegetable,beans,dwarf_french_or_kidney,2018-09-21,2.25,kg
vegetable,beans,runner_climbing,2018-09-21,1.97,kg
vegetable,beetroot,beetroot,2018-09-21,0.45,kg
vegetable,brussels_sprouts,brussels_sprouts,2018-09-21,0.99,kg
vegetable,pak_choi,pak_choi,2018-09-21,2.2,kg
vegetable,curly_kale,curly_kale,2018-09-21,2.28,kg
vegetable,cabbage,red,2018-09-21,0.49,kg
vegetable,cabbage,savoy,2018-09-21,0.46,head
vegetable,spring_greens,prepacked,2018-09-21,0.71,kg
vegetable,cabbage,summer_autumn_pointed,2018-09-21,0.51,kg
vegetable,cabbage,white,2018-09-21,0.48,kg
vegetable,cabbage,round_green_other,2018-09-21,0.45,head
vegetable,calabrese,calabrese,2018-09-21,1.16,kg
vegetable,carrots,topped_washed,2018-09-21,0.53,kg
vegetable,cauliflower,all,2018-09-21,0.82,head
vegetable,celery,all_washed,2018-09-21,0.77,kg
vegetable,celeriac,celeriac,2018-09-21,0.84,kg
vegetable,coriander,coriander,2018-09-21,2.43,kg
vegetable,courgettes,courgettes,2018-09-21,1.18,kg
vegetable,cucumbers,cucumbers,2018-09-21,0.94,kg
vegetable,leeks,trimmed,2018-09-21,1.54,kg
vegetable,lettuce,butterhead_indoor,2018-09-21,0.41,head
vegetable,lettuce,cos,2018-09-21,0.54,head
vegetable,lettuce,crisp_iceberg_type,2018-09-21,0.73,head
vegetable,lettuce,little_gem,2018-09-21,0.55,twin
vegetable,rocket,rocket,2018-09-21,5.06,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2018-09-21,4.63,kg
vegetable,onion,bulb_brown,2018-09-21,0.43,kg
vegetable,onion,bulb_red,2018-09-21,0.51,kg
vegetable,onion,saladspring,2018-09-21,0.25,kg
vegetable,swede,swede,2018-09-21,0.27,kg
vegetable,turnip,turnip,2018-09-21,1.15,kg
vegetable,parsnips,all_varieties,2018-09-21,1.31,kg
vegetable,peas,shelling_all_varieties,2018-09-21,2.48,kg
vegetable,rhubarb,outdoor,2018-09-21,1.4,kg
vegetable,spinach_leaf,loose_bunches,2018-09-21,1.8,kg
vegetable,sweetcorn,sweetcorn,2018-09-21,0.3,head
vegetable,tomatoes,round,2018-09-21,1.67,kg
vegetable,tomatoes,vine,2018-09-21,1.89,kg
vegetable,tomatoes,cherry,2018-09-21,1.62,kg
vegetable,watercress,pillow_packs,2018-09-21,8.81,kg
cut_flowers,alstromeria,indoor,2018-09-21,0.24,stem
cut_flowers,chrysanthemum,indoor_spray,2018-09-21,0.24,stem
cut_flowers,gladioli,all_varieties,2018-09-21,0.11,stem
cut_flowers,lillies,oriental,2018-09-21,0.66,stem
pot_plants,cyclamen,13_cm,2018-09-21,1.5,unit
fruit,apples,bramleys_seedling,2018-09-14,0.78,kg
fruit,apples,coxs_orange_group,2018-09-14,1.05,kg
fruit,apples,egremont_russet,2018-09-14,1.03,kg
fruit,apples,braeburn,2018-09-14,1.05,kg
fruit,apples,gala,2018-09-14,0.81,kg
fruit,apples,other_early_season,2018-09-14,0.67,kg
fruit,apples,other_late_season,2018-09-14,0.88,kg
fruit,blueberries,blueberries,2018-09-14,7.88,kg
fruit,pears,conference,2018-09-14,0.77,kg
fruit,plums,victoria,2018-09-14,1.4,kg
fruit,plums,all_other,2018-09-14,2,kg
fruit,raspberries,raspberries,2018-09-14,9.11,kg
fruit,strawberries,strawberries,2018-09-14,4.03,kg
vegetable,beans,broad,2018-09-14,1.56,kg
vegetable,beans,dwarf_french_or_kidney,2018-09-14,2.52,kg
vegetable,beans,runner_climbing,2018-09-14,2.14,kg
vegetable,beetroot,beetroot,2018-09-14,0.48,kg
vegetable,brussels_sprouts,brussels_sprouts,2018-09-14,0.72,kg
vegetable,pak_choi,pak_choi,2018-09-14,2.11,kg
vegetable,curly_kale,curly_kale,2018-09-14,2.29,kg
vegetable,cabbage,red,2018-09-14,0.51,kg
vegetable,cabbage,savoy,2018-09-14,0.5,head
vegetable,spring_greens,prepacked,2018-09-14,0.77,kg
vegetable,cabbage,summer_autumn_pointed,2018-09-14,0.54,kg
vegetable,cabbage,white,2018-09-14,0.53,kg
vegetable,cabbage,round_green_other,2018-09-14,0.45,head
vegetable,calabrese,calabrese,2018-09-14,1.15,kg
vegetable,capsicum,green,2018-09-14,1,kg
vegetable,capsicum,red,2018-09-14,1.02,kg
vegetable,capsicum,yelloworange,2018-09-14,0.8,kg
vegetable,carrots,topped_washed,2018-09-14,0.51,kg
vegetable,cauliflower,all,2018-09-14,0.89,head
vegetable,celery,all_washed,2018-09-14,0.81,kg
vegetable,celeriac,celeriac,2018-09-14,0.77,kg
vegetable,coriander,coriander,2018-09-14,2.5,kg
vegetable,courgettes,courgettes,2018-09-14,1.2,kg
vegetable,cucumbers,cucumbers,2018-09-14,1.02,kg
vegetable,leeks,trimmed,2018-09-14,1.49,kg
vegetable,lettuce,butterhead_indoor,2018-09-14,0.41,head
vegetable,lettuce,cos,2018-09-14,0.52,head
vegetable,lettuce,crisp_iceberg_type,2018-09-14,0.83,head
vegetable,lettuce,little_gem,2018-09-14,0.55,twin
vegetable,rocket,rocket,2018-09-14,5,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2018-09-14,4.99,kg
vegetable,onion,bulb_brown,2018-09-14,0.46,kg
vegetable,onion,bulb_red,2018-09-14,0.58,kg
vegetable,onion,saladspring,2018-09-14,0.26,kg
vegetable,swede,swede,2018-09-14,0.27,kg
vegetable,turnip,turnip,2018-09-14,1.05,kg
vegetable,parsnips,all_varieties,2018-09-14,1.33,kg
vegetable,peas,shelling_all_varieties,2018-09-14,2.43,kg
vegetable,rhubarb,outdoor,2018-09-14,1.41,kg
vegetable,spinach_leaf,loose_bunches,2018-09-14,1.78,kg
vegetable,sweetcorn,sweetcorn,2018-09-14,0.28,head
vegetable,tomatoes,round,2018-09-14,1.63,kg
vegetable,tomatoes,vine,2018-09-14,1.88,kg
vegetable,tomatoes,cherry,2018-09-14,1.9,kg
vegetable,watercress,pillow_packs,2018-09-14,9.64,kg
cut_flowers,alstromeria,indoor,2018-09-14,0.32,stem
cut_flowers,chrysanthemum,indoor_spray,2018-09-14,0.24,stem
cut_flowers,gladioli,all_varieties,2018-09-14,0.12,stem
cut_flowers,lillies,oriental,2018-09-14,0.65,stem
pot_plants,cyclamen,13_cm,2018-09-14,1.5,unit
fruit,apples,bramleys_seedling,2018-09-07,0.83,kg
fruit,apples,coxs_orange_group,2018-09-07,1.14,kg
fruit,apples,egremont_russet,2018-09-07,0.93,kg
fruit,apples,gala,2018-09-07,0.83,kg
fruit,apples,other_early_season,2018-09-07,0.8,kg
fruit,apples,other_late_season,2018-09-07,0.87,kg
fruit,blackberries,blackberries,2018-09-07,11.67,kg
fruit,blueberries,blueberries,2018-09-07,9.43,kg
fruit,pears,conference,2018-09-07,1.01,kg
fruit,pears,other,2018-09-07,0.61,kg
fruit,plums,victoria,2018-09-07,1.28,kg
fruit,plums,all_other,2018-09-07,1.46,kg
fruit,raspberries,raspberries,2018-09-07,9.29,kg
fruit,strawberries,strawberries,2018-09-07,3.48,kg
vegetable,beans,broad,2018-09-07,1.56,kg
vegetable,beans,dwarf_french_or_kidney,2018-09-07,2.1,kg
vegetable,beans,runner_climbing,2018-09-07,2.49,kg
vegetable,beetroot,beetroot,2018-09-07,0.49,kg
vegetable,brussels_sprouts,brussels_sprouts,2018-09-07,0.69,kg
vegetable,pak_choi,pak_choi,2018-09-07,2.25,kg
vegetable,curly_kale,curly_kale,2018-09-07,2.3,kg
vegetable,cabbage,red,2018-09-07,0.52,kg
vegetable,cabbage,savoy,2018-09-07,0.48,head
vegetable,spring_greens,prepacked,2018-09-07,0.75,kg
vegetable,cabbage,summer_autumn_pointed,2018-09-07,0.54,kg
vegetable,cabbage,white,2018-09-07,0.53,kg
vegetable,cabbage,round_green_other,2018-09-07,0.45,head
vegetable,calabrese,calabrese,2018-09-07,1.37,kg
vegetable,capsicum,red,2018-09-07,0.7,kg
vegetable,capsicum,yelloworange,2018-09-07,0.7,kg
vegetable,carrots,topped_washed,2018-09-07,0.5,kg
vegetable,cauliflower,all,2018-09-07,0.96,head
vegetable,celery,all_washed,2018-09-07,0.8,kg
vegetable,celeriac,celeriac,2018-09-07,0.77,kg
vegetable,coriander,coriander,2018-09-07,2.52,kg
vegetable,courgettes,courgettes,2018-09-07,1.29,kg
vegetable,cucumbers,cucumbers,2018-09-07,1.44,kg
vegetable,leeks,trimmed,2018-09-07,1.48,kg
vegetable,lettuce,butterhead_indoor,2018-09-07,0.42,head
vegetable,lettuce,cos,2018-09-07,0.55,head
vegetable,lettuce,crisp_iceberg_type,2018-09-07,0.82,head
vegetable,lettuce,little_gem,2018-09-07,0.53,twin
vegetable,rocket,rocket,2018-09-07,4.79,kg
vegetable,mixed_babyleaf_salad,pillow_pack,2018-09-07,4.85,kg
vegetable,onion,bulb_brown,2018-09-07,0.45,kg
vegetable,onion,bulb_red,2018-09-07,0.43,kg
vegetable,onion,saladspring,2018-09-07,0.26,kg
vegetable,swede,swede,2018-09-07,0.27,kg
vegetable,turnip,turnip,2018-09-07,1,kg
vegetable,parsnips,all_varieties,2018-09-07,1.43,kg
vegetable,peas,shelling_all_varieties,2018-09-07,2.53,kg
vegetable,rhubarb,forced,2018-09-07,3.52,kg
vegetable,rhubarb,outdoor,2018-09-07,1.42,kg
vegetable,spinach_leaf,loose_bunches,2018-09-07,1.91,kg
vegetable,sweetcorn,sweetcorn,2018-09-07,0.25,head
vegetable,tomatoes,round,2018-09-07,1.13,kg
vegetable,tomatoes,vine,2018-09-07,1.65,kg
vegetable,tomatoes,cherry,2018-09-07,1.2,kg
vegetable,watercress,pillow_packs,2018-09-07,9.65,kg
cut_flowers,alstromeria,indoor,2018-09-07,0.3,stem
cut_flowers,gladioli,all_varieties,2018-09-07,0.16,stem
cut_flowers,lillies,oriental,2018-09-07,0.83,stem
fruit,apples,bramleys_seedling,2018-08-31,0.9,kg
fruit,apples,coxs_orange_group,2018-08-31,1.12,kg
fruit,apples,other_early_season,2018-08-31,0.94,kg
fruit,blackberries,blackberries,2018-08-31,12.25,kg
fruit,blueberries,blueberries,2018-08-31,5.59,kg
fruit,pears,conference,2018-08-31,0.97,kg
fruit,pears,other,2018-08-31,0.62,kg
fruit,plums,victoria,2018-08-31,1.22,kg
fruit,plums,all_other,2018-08-31,1.11,kg
fruit,raspberries,raspberries,2018-08-31,7.25,kg
fruit,strawberries,strawberries,2018-08-31,2.32,kg
vegetable,beans,broad,2018-08-31,1.42,kg
vegetable,beans,dwarf_french_or_kidney,2018-08-31,1.87,kg
vegetable,beans,runner_climbing,2018-08-31,2.14,kg
vegetable,beetroot,beetroot,2018-08-31,0.48,kg
vegetable,pak_choi,pak_choi,2018-08-31,2.08,kg
vegetable,curly_kale,curly_kale,2018-08-31,2.55,kg
vegetable,cabbage,red,2018-08-31,0.53,kg
vegetable,cabbage,savoy,2018-08-31,0.48,head
vegetable,spring_greens,prepacked,2018-08-31,0.75,kg
vegetable,cabbage,summer_autumn_pointed,2018-08-31,0.54,kg
vegetable,cabbage,white,2018-08-31,0.52,kg
vegetable,cabbage,round_green_other,2018-08-31,0.43,head
vegetable,calabrese,calabrese,2018-08-31,1.42,kg
vegetable,capsicum,green,2018-08-31,0.84,kg
vegetable,capsicum,red,2018-08-31,0.72,kg
vegetable,capsicum,elongated,2018-08-31,1.1,kg
